transaction_id,transaction_amount,transaction_type,location,time_of_day,account_age_days,num_prev_transactions,is_foreign_transaction,is_high_risk_country,has_chip,is_fraud
TXN103335,138.62,online,OH,afternoon,389,387,0,0,1,0
TXN103336,238.85,atm,IL,afternoon,314,279,1,0,1,0
TXN103337,142.18,atm,WA,afternoon,3346,238,1,0,1,0
TXN103338,90.92,online,MA,evening,2842,276,0,0,1,0
TXN103339,106.17,in_store,NV,evening,3307,393,0,0,1,0
TXN103340,219.94,online,MA,afternoon,2661,45,0,0,0,0
TXN103341,86.47,online,FL,night,1787,472,0,0,0,0
TXN103342,100.07,online,OH,afternoon,3443,197,0,0,1,0
TXN103343,17.02,atm,IL,afternoon,2804,463,0,0,0,0
TXN103344,64.23,online,WA,night,1413,120,0,0,0,0
TXN103345,126.02,online,NV,morning,1552,299,0,0,1,0
TXN103346,31.6,online,IL,night,1194,219,0,0,1,0
TXN103347,22.6,transfer,IL,night,3037,355,0,0,1,1
TXN103348,37.66,in_store,MA,evening,1721,288,0,0,1,0
TXN103349,27.64,in_store,CA,morning,1275,93,1,0,0,0
TXN103350,24.2,in_store,TX,night,1442,291,0,0,1,0
TXN103351,55.31,in_store,CA,afternoon,1383,152,0,0,0,0
TXN103352,238.42,atm,OH,night,772,12,0,0,1,0
TXN103353,70.74,atm,OH,evening,1446,422,1,0,1,0
TXN103354,20.82,online,CA,night,2731,206,0,0,0,0
TXN103355,8.01,atm,TX,afternoon,387,254,1,0,1,0
TXN103356,119.12,in_store,WA,morning,3495,421,0,0,0,0
TXN103357,48.26,transfer,IL,evening,1982,157,0,0,1,0
TXN103358,172.5,online,IL,morning,2664,269,0,0,0,0
TXN103359,107.74,online,CA,evening,69,305,0,0,1,0
TXN103360,159.08,in_store,CA,afternoon,2979,67,1,0,1,0
TXN103361,31.74,in_store,NY,evening,2350,256,1,0,1,0
TXN103362,117.88,in_store,TX,morning,3521,188,0,0,0,0
TXN103363,30.66,atm,MA,morning,3171,2,0,0,1,0
TXN103364,279.8,online,IL,night,2906,236,0,0,1,0
TXN103365,101.16,in_store,MA,morning,2700,433,0,0,1,0
TXN103366,39.23,transfer,NV,night,487,444,0,0,1,0
TXN103367,31.4,online,WA,morning,1998,419,0,0,0,0
TXN103368,21.19,online,CA,night,2311,131,0,0,1,0
TXN103369,118.63,atm,NY,afternoon,226,170,0,0,0,0
TXN103370,24.68,online,NY,night,1904,269,0,0,0,0
TXN103371,90.46,in_store,OH,morning,1764,88,0,0,0,0
TXN103372,30.74,in_store,NV,afternoon,3610,102,0,0,1,0
TXN103373,108.46,transfer,WA,evening,2613,124,0,0,1,0
TXN103374,168.71,online,WA,morning,967,66,0,0,1,1
TXN103375,150.52,online,FL,night,2224,262,0,0,1,0
TXN103376,143.07,atm,CA,evening,2651,7,0,0,1,0
TXN103377,20.79,in_store,OH,night,3560,43,1,0,0,0
TXN103378,9.25,transfer,TX,evening,3168,447,0,0,1,0
TXN103379,120.05,in_store,TX,afternoon,59,134,0,0,0,0
TXN103380,45.94,online,GA,morning,2184,247,0,0,0,0
TXN103381,56.62,online,WA,afternoon,1731,303,0,0,1,0
TXN103382,3.16,transfer,MA,morning,419,317,0,0,1,0
TXN103383,30.05,online,NV,evening,2956,24,0,0,0,0
TXN103384,3.43,transfer,NY,afternoon,2483,464,0,0,1,0
TXN103385,211.35,transfer,CA,morning,1174,473,0,0,0,0
TXN103386,27.89,in_store,NV,evening,3112,373,0,0,1,0
TXN103387,81.49,transfer,IL,afternoon,2661,195,0,0,1,0
TXN103388,3.98,online,FL,afternoon,376,191,0,0,1,0
TXN103389,109.92,atm,NY,afternoon,3354,368,0,0,0,0
TXN103390,39.01,atm,NV,afternoon,2874,401,0,0,1,0
TXN103391,228.2,online,NV,night,148,121,0,0,1,0
TXN103392,219.03,atm,FL,evening,549,259,0,0,0,0
TXN103393,39.35,atm,NV,night,1268,400,1,0,1,0
TXN103394,231.22,transfer,OH,evening,2810,46,0,1,0,0
TXN103395,556.17,atm,NY,evening,2157,373,0,0,0,0
TXN103396,174.53,atm,IL,evening,2496,208,0,0,0,0
TXN103397,186.35,atm,NY,morning,613,300,0,0,0,0
TXN103398,28.64,in_store,FL,evening,2789,88,0,0,1,0
TXN103399,85.97,online,IL,afternoon,1738,441,0,0,1,0
TXN103400,6.96,transfer,TX,night,1342,2,1,0,1,0
TXN103401,9.97,atm,CA,afternoon,2311,395,0,0,1,0
TXN103402,680.58,online,WA,afternoon,2338,474,1,0,1,0
TXN103403,39.55,atm,TX,night,2011,144,0,0,1,0
TXN103404,137.91,in_store,OH,afternoon,3010,373,0,0,0,0
TXN103405,164.33,in_store,NY,morning,2734,21,0,0,0,0
TXN103406,195.21,atm,IL,afternoon,1075,38,0,0,1,1
TXN103407,604.41,atm,CA,afternoon,2155,294,1,0,1,0
TXN103408,27.64,atm,CA,night,771,106,0,0,1,0
TXN103409,4.12,in_store,FL,afternoon,701,495,0,0,0,0
TXN103410,52.97,in_store,FL,night,3115,99,0,0,1,0
TXN103411,13.94,online,FL,evening,1801,271,1,0,0,0
TXN103412,2.27,transfer,MA,evening,3249,228,0,0,1,0
TXN103413,44.7,transfer,NY,morning,1715,434,0,0,1,0
TXN103414,153.13,in_store,GA,night,2107,373,0,0,1,0
TXN103415,83.51,transfer,OH,night,2515,284,0,0,1,0
TXN103416,37.51,atm,NV,night,1726,205,0,0,1,0
TXN103417,106.23,online,OH,morning,3631,70,0,0,1,0
TXN103418,26.4,in_store,WA,morning,92,168,0,0,0,0
TXN103419,1.45,in_store,FL,afternoon,1483,184,0,0,0,0
TXN103420,144.54,transfer,WA,night,3236,411,0,0,1,0
TXN103421,97.75,atm,OH,morning,186,332,0,0,0,0
TXN103422,143.68,online,MA,evening,2646,207,0,0,1,0
TXN103423,3.97,transfer,WA,evening,3020,404,0,0,0,0
TXN103424,181.47,in_store,NY,night,806,387,0,0,1,0
TXN103425,96.63,in_store,IL,evening,2331,486,0,0,1,0
TXN103426,82.87,transfer,GA,afternoon,3084,381,0,0,1,0
TXN103427,97.98,atm,GA,afternoon,3288,354,1,0,1,0
TXN103428,199.83,online,OH,night,1933,371,0,0,1,1
TXN103429,88.42,online,NV,morning,2950,270,0,0,1,0
TXN103430,86.98,online,FL,morning,3480,436,0,0,1,0
TXN103431,467.55,online,OH,morning,1380,345,0,0,0,0
TXN103432,141.36,atm,WA,morning,2276,429,0,0,1,0
TXN103433,58.39,in_store,MA,night,2958,134,0,0,1,0
TXN103434,122.89,in_store,IL,afternoon,3272,145,0,0,1,0
TXN103435,49.3,online,GA,night,1368,344,0,0,1,0
TXN103436,25.99,online,TX,night,35,484,0,0,1,0
TXN103437,90.85,online,GA,evening,1309,148,0,0,1,0
TXN103438,263.36,transfer,IL,afternoon,1932,115,0,0,1,0
TXN103439,264.7,transfer,NY,morning,850,391,0,0,1,0
TXN103440,41.84,in_store,WA,afternoon,1373,186,0,0,1,0
TXN103441,75.01,in_store,CA,evening,2053,19,0,0,1,0
TXN103442,23.78,online,MA,night,2325,337,0,0,1,0
TXN103443,543.32,transfer,NV,afternoon,33,372,0,0,1,0
TXN103444,396.95,atm,TX,evening,2590,466,1,0,1,0
TXN103445,104.84,transfer,OH,night,2915,243,1,0,0,0
TXN103446,163.18,in_store,FL,morning,2583,66,0,0,0,0
TXN103447,125.56,transfer,FL,afternoon,60,438,0,0,1,0
TXN103448,89.93,in_store,FL,morning,1886,61,1,0,0,0
TXN103449,5.48,online,TX,morning,1682,485,1,0,1,0
TXN103450,60.65,atm,IL,evening,1328,273,0,0,1,0
TXN103451,112.33,online,NV,evening,738,346,0,0,1,0
TXN103452,113.18,online,GA,night,915,462,0,0,1,0
TXN103453,46.7,atm,OH,morning,3426,109,0,0,0,0
TXN103454,284.2,atm,CA,evening,1230,55,0,1,0,0
TXN103455,18.32,atm,NV,evening,3388,84,0,0,0,0
TXN103456,69.39,in_store,OH,morning,2009,405,0,0,0,0
TXN103457,117.4,online,CA,night,777,263,0,0,1,0
TXN103458,119.45,in_store,MA,morning,2156,394,0,0,1,0
TXN103459,104.59,atm,IL,night,2320,106,0,0,0,0
TXN103460,32.2,in_store,MA,night,530,11,1,0,1,0
TXN103461,16.98,atm,IL,evening,234,175,0,0,1,0
TXN103462,101.04,transfer,WA,morning,1513,358,0,0,1,0
TXN103463,91.45,atm,GA,morning,1436,318,0,0,1,0
TXN103464,19.77,online,NY,evening,2800,26,0,0,1,0
TXN103465,122.13,online,NY,afternoon,362,290,0,0,1,0
TXN103466,60.73,online,IL,afternoon,2680,129,0,0,1,0
TXN103467,110.19,in_store,NY,morning,195,226,1,0,0,0
TXN103468,181.63,online,TX,evening,2238,478,0,1,1,0
TXN103469,18.6,atm,OH,night,35,135,0,0,1,0
TXN103470,1.93,transfer,NV,night,2282,19,0,0,1,0
TXN103471,151.01,online,MA,morning,561,263,0,0,0,0
TXN103472,94.08,in_store,WA,evening,3201,446,0,0,1,0
TXN103473,120.28,transfer,GA,morning,1730,323,0,0,1,0
TXN103474,182.11,online,GA,morning,2122,158,0,0,1,0
TXN103475,162.36,online,WA,evening,486,159,0,0,1,0
TXN103476,324.21,transfer,FL,morning,256,396,0,0,0,0
TXN103477,76.77,online,FL,night,2076,341,0,0,0,0
TXN103478,67.04,in_store,FL,afternoon,3416,25,0,0,1,0
TXN103479,51.4,atm,WA,night,2129,80,0,0,1,0
TXN103480,16.69,atm,NY,afternoon,3247,412,0,0,0,0
TXN103481,85.01,transfer,CA,evening,3382,474,0,0,0,0
TXN103482,32.44,atm,WA,morning,3224,375,0,0,1,0
TXN103483,254.22,online,NY,afternoon,1772,469,0,0,0,0
TXN103484,87.51,online,NV,evening,500,17,0,0,1,0
TXN103485,89.85,in_store,WA,evening,926,68,1,0,1,0
TXN103486,43.84,atm,MA,evening,1350,395,0,0,1,0
TXN103487,5.34,transfer,NY,night,2691,129,0,0,0,0
TXN103488,3.23,online,GA,night,2589,425,0,0,0,0
TXN103489,55.05,transfer,IL,afternoon,2863,134,1,1,1,0
TXN103490,8.84,online,IL,afternoon,1694,302,0,0,0,0
TXN103491,93.36,online,WA,night,1555,378,0,0,1,0
TXN103492,212.84,in_store,MA,afternoon,1255,217,0,0,1,0
TXN103493,214.49,atm,MA,afternoon,2492,309,0,0,1,0
TXN103494,107.6,in_store,IL,morning,2691,486,0,0,1,0
TXN103495,23.73,atm,NY,afternoon,1475,14,0,0,1,0
TXN103496,198.78,transfer,NV,evening,2597,495,0,0,1,0
TXN103497,217.24,atm,WA,morning,703,185,0,0,1,0
TXN103498,21.9,transfer,NV,afternoon,1126,416,0,0,0,0
TXN103499,133.72,online,FL,morning,2422,494,1,0,0,0
TXN103500,33.76,transfer,CA,evening,3128,194,0,0,1,0
TXN103501,162.27,transfer,TX,afternoon,3270,190,1,0,1,0
TXN103502,589.18,online,FL,morning,2852,233,0,0,0,0
TXN103503,3.05,transfer,OH,afternoon,2662,431,0,0,1,0
TXN103504,227.66,transfer,GA,morning,1262,65,0,0,0,0
TXN103505,97.45,online,TX,morning,2957,80,0,0,0,0
TXN103506,362.62,online,GA,evening,927,448,0,0,1,0
TXN103507,62.55,online,WA,evening,1992,35,0,0,1,0
TXN103508,187.99,atm,FL,afternoon,3644,234,0,0,0,0
TXN103509,6.44,online,MA,night,877,16,0,0,1,0
TXN103510,40.84,online,IL,afternoon,1996,1,0,0,1,0
TXN103511,6.94,transfer,IL,morning,3646,32,0,0,1,0
TXN103512,370.27,in_store,NV,evening,2802,348,0,0,1,0
TXN103513,169.81,in_store,TX,evening,2734,379,1,1,0,0
TXN103514,191.42,atm,OH,morning,2688,133,0,0,1,0
TXN103515,278.01,atm,FL,night,3411,426,0,0,1,0
TXN103516,8.89,in_store,IL,evening,3101,355,0,0,1,0
TXN103517,48.71,in_store,NY,night,3024,343,0,0,0,0
TXN103518,7.37,online,MA,evening,2257,266,0,0,0,0
TXN103519,23.67,transfer,GA,morning,676,4,0,0,0,0
TXN103520,26.05,online,WA,afternoon,467,285,0,0,1,0
TXN103521,63.32,atm,NV,afternoon,1530,393,0,0,1,0
TXN103522,31.27,in_store,TX,night,2472,484,0,0,1,0
TXN103523,10.64,atm,CA,afternoon,1755,346,0,0,1,0
TXN103524,18.33,online,IL,morning,1595,90,1,0,1,0
TXN103525,15.93,atm,NV,afternoon,2671,151,0,0,0,0
TXN103526,361.48,atm,NY,night,2134,442,0,0,1,0
TXN103527,142.42,transfer,NY,morning,3275,377,0,0,1,0
TXN103528,343.46,atm,OH,morning,1773,117,0,0,0,0
TXN103529,57.94,online,TX,evening,355,450,0,0,0,0
TXN103530,32.62,transfer,OH,evening,351,60,0,0,0,0
TXN103531,160.09,atm,TX,afternoon,2260,357,0,0,0,0
TXN103532,39.49,online,IL,night,2312,25,1,1,0,0
TXN103533,35.58,in_store,FL,morning,2696,108,0,0,0,0
TXN103534,26.46,transfer,WA,afternoon,1239,367,0,0,1,0
TXN103535,13.89,atm,GA,afternoon,295,294,0,0,0,0
TXN103536,29.63,atm,GA,evening,3086,209,0,0,1,0
TXN103537,43.9,transfer,FL,afternoon,871,258,0,0,1,0
TXN103538,112.08,online,NY,afternoon,358,293,0,0,1,0
TXN103539,6.46,atm,MA,evening,3466,41,0,0,1,0
TXN103540,23.64,online,WA,afternoon,712,303,0,0,1,0
TXN103541,165.56,transfer,IL,afternoon,2101,472,0,0,1,0
TXN103542,15.89,atm,FL,morning,1314,12,0,0,0,0
TXN103543,41.95,in_store,WA,afternoon,1408,88,0,0,1,0
TXN103544,200.0,in_store,GA,evening,2273,87,0,0,1,0
TXN103545,16.83,in_store,WA,evening,2688,311,0,0,1,0
TXN103546,8.64,transfer,TX,morning,3591,488,0,0,1,0
TXN103547,66.27,atm,NV,evening,1941,186,0,0,1,0
TXN103548,36.01,transfer,TX,evening,1386,62,1,0,1,0
TXN103549,82.88,atm,FL,evening,2690,335,0,0,1,1
TXN103550,162.86,in_store,IL,afternoon,1917,42,0,0,0,0
TXN103551,14.75,in_store,CA,morning,2008,232,0,0,1,0
TXN103552,86.92,online,OH,night,661,233,0,0,1,0
TXN103553,70.42,transfer,OH,morning,350,74,0,0,1,0
TXN103554,15.56,transfer,CA,morning,1500,252,0,0,1,0
TXN103555,97.82,online,WA,morning,1430,312,0,0,1,0
TXN103556,31.97,in_store,CA,night,232,148,0,0,1,0
TXN103557,66.91,in_store,OH,night,3191,478,0,0,1,0
TXN103558,8.59,transfer,NY,evening,2254,181,0,0,0,1
TXN103559,61.54,atm,GA,afternoon,656,206,0,0,1,0
TXN103560,36.6,in_store,OH,evening,1898,180,0,1,0,0
TXN103561,172.81,online,OH,evening,2109,172,1,0,0,0
TXN103562,5.87,online,NY,night,3023,240,0,0,1,0
TXN103563,54.23,online,OH,evening,756,163,0,0,0,0
TXN103564,61.33,transfer,WA,evening,983,62,0,0,1,0
TXN103565,129.1,transfer,NY,night,2897,381,0,0,1,0
TXN103566,85.4,transfer,GA,morning,2868,234,0,0,1,0
TXN103567,110.03,transfer,IL,morning,2320,124,0,0,0,0
TXN103568,150.08,online,TX,night,1851,256,0,0,0,0
TXN103569,198.2,online,IL,afternoon,99,91,0,0,1,0
TXN103570,37.67,transfer,NY,evening,3092,224,0,0,0,0
TXN103571,77.22,transfer,NY,morning,1124,194,0,0,0,0
TXN103572,183.33,online,FL,night,1676,374,0,1,0,0
TXN103573,455.17,transfer,NV,afternoon,187,206,0,0,1,0
TXN103574,220.29,transfer,NV,evening,578,416,1,0,1,0
TXN103575,46.44,transfer,NY,night,1869,287,0,0,1,1
TXN103576,21.71,transfer,TX,night,1981,214,0,0,1,0
TXN103577,67.22,in_store,FL,night,2403,185,0,0,1,0
TXN103578,135.34,transfer,CA,evening,1088,125,1,0,1,0
TXN103579,67.84,online,MA,morning,3581,281,0,0,1,0
TXN103580,66.01,online,TX,evening,2537,254,1,0,1,0
TXN103581,182.16,online,NY,evening,2493,60,0,0,1,0
TXN103582,44.85,online,NY,morning,2648,367,0,0,1,0
TXN103583,196.46,transfer,TX,night,915,400,0,0,1,0
TXN103584,52.22,in_store,WA,afternoon,3520,200,0,0,1,0
TXN103585,39.78,atm,FL,afternoon,540,68,0,0,0,0
TXN103586,60.51,atm,NY,morning,397,284,0,0,0,0
TXN103587,143.74,atm,MA,morning,2989,62,1,0,1,0
TXN103588,13.47,atm,CA,night,1940,133,0,0,1,0
TXN103589,21.87,online,IL,afternoon,912,238,0,0,0,0
TXN103590,302.51,transfer,GA,afternoon,2284,251,0,0,1,0
TXN103591,19.3,transfer,MA,night,3462,360,0,1,1,0
TXN103592,83.87,atm,GA,morning,3537,186,1,0,1,0
TXN103593,86.59,atm,OH,morning,2655,482,0,0,1,0
TXN103594,67.26,in_store,WA,night,1827,370,0,0,0,0
TXN103595,103.49,in_store,MA,morning,1323,20,0,0,1,0
TXN103596,26.11,in_store,NV,evening,3334,428,0,0,1,0
TXN103597,80.44,online,WA,morning,698,428,0,0,1,0
TXN103598,46.55,transfer,NV,evening,2183,342,0,0,0,0
TXN103599,108.37,online,CA,afternoon,695,290,0,0,0,0
TXN103600,15.22,online,CA,afternoon,3119,307,0,1,1,0
TXN103601,84.6,transfer,CA,morning,3596,45,0,0,1,0
TXN103602,20.49,in_store,WA,night,289,193,0,0,1,0
TXN103603,32.66,transfer,CA,morning,1538,56,0,0,1,0
TXN103604,24.68,atm,TX,night,342,41,0,0,0,0
TXN103605,20.19,in_store,GA,afternoon,2708,456,0,0,1,0
TXN103606,174.7,transfer,GA,afternoon,1874,332,1,0,1,0
TXN103607,33.65,online,FL,afternoon,3203,234,1,0,1,0
TXN103608,261.9,transfer,NV,night,2614,353,0,0,1,0
TXN103609,350.41,in_store,GA,night,3281,15,0,0,1,0
TXN103610,84.69,atm,NY,afternoon,1563,132,0,0,0,0
TXN103611,15.43,online,GA,morning,1530,0,0,0,1,0
TXN103612,46.93,atm,NY,night,703,231,0,0,1,0
TXN103613,159.82,atm,FL,evening,1453,149,0,0,0,0
TXN103614,45.79,online,OH,afternoon,2050,303,1,0,1,0
TXN103615,9.1,transfer,WA,night,2427,493,0,0,0,0
TXN103616,81.37,transfer,MA,afternoon,2292,121,1,0,1,0
TXN103617,186.51,atm,OH,evening,1436,281,1,0,1,0
TXN103618,158.93,transfer,FL,morning,1177,289,0,0,0,0
TXN103619,19.25,in_store,GA,evening,3393,369,1,1,0,0
TXN103620,111.71,atm,GA,morning,1721,313,0,0,1,0
TXN103621,24.91,atm,NV,morning,1758,212,0,0,1,0
TXN103622,24.62,atm,WA,night,357,390,0,0,1,0
TXN103623,207.2,in_store,FL,morning,1618,280,0,0,1,0
TXN103624,28.72,atm,CA,morning,2924,440,0,0,0,0
TXN103625,30.55,transfer,MA,morning,127,139,0,0,0,0
TXN103626,0.07,transfer,OH,afternoon,688,158,0,0,0,0
TXN103627,204.54,transfer,TX,night,2377,494,0,0,1,0
TXN103628,157.31,transfer,TX,night,2107,26,0,0,0,0
TXN103629,98.71,atm,TX,morning,1127,341,0,0,1,0
TXN103630,138.74,in_store,FL,afternoon,2249,161,0,0,0,0
TXN103631,16.49,online,CA,morning,1047,117,0,0,1,1
TXN103632,61.31,transfer,IL,night,952,336,0,0,1,0
TXN103633,43.27,online,TX,night,2161,74,0,0,1,0
TXN103634,9.85,online,OH,night,3062,92,0,0,1,0
TXN103635,66.58,atm,IL,night,1638,33,0,0,1,0
TXN103636,253.5,transfer,MA,afternoon,1343,114,0,0,1,0
TXN103637,4.09,transfer,NV,evening,668,420,0,0,1,0
TXN103638,34.46,transfer,CA,evening,114,441,0,0,1,0
TXN103639,23.26,online,NV,afternoon,1307,112,0,0,1,1
TXN103640,27.2,transfer,OH,morning,2741,367,0,0,1,0
TXN103641,239.07,transfer,WA,night,1877,59,0,0,1,0
TXN103642,63.12,in_store,WA,night,548,281,0,1,0,0
TXN103643,62.79,atm,TX,night,3553,236,0,0,1,0
TXN103644,142.95,transfer,OH,afternoon,1360,125,1,0,1,0
TXN103645,16.78,transfer,NV,afternoon,213,428,0,0,1,0
TXN103646,66.8,atm,FL,night,1002,44,0,0,0,0
TXN103647,56.21,atm,IL,night,3415,287,0,0,0,0
TXN103648,90.86,online,TX,morning,2418,228,0,0,1,0
TXN103649,772.35,online,IL,evening,256,196,0,0,1,0
TXN103650,146.73,online,GA,afternoon,866,211,0,0,1,0
TXN103651,50.73,atm,GA,evening,2341,498,0,0,1,0
TXN103652,175.77,in_store,GA,night,2527,70,0,0,1,0
TXN103653,18.72,transfer,WA,evening,1304,234,0,0,1,0
TXN103654,3.09,atm,NY,evening,3509,278,0,0,1,0
TXN103655,22.87,in_store,OH,afternoon,199,448,0,0,1,0
TXN103656,41.61,atm,WA,afternoon,595,166,0,0,1,0
TXN103657,71.45,in_store,OH,morning,1965,194,0,0,1,0
TXN103658,95.48,atm,MA,night,2209,172,0,0,1,0
TXN103659,241.47,atm,NV,morning,856,194,0,0,1,0
TXN103660,71.31,in_store,GA,afternoon,635,62,0,0,1,0
TXN103661,69.57,in_store,GA,morning,3147,69,0,0,1,0
TXN103662,5.15,in_store,MA,evening,379,222,0,0,1,0
TXN103663,3.55,in_store,CA,evening,128,309,0,0,1,0
TXN103664,80.11,in_store,NY,afternoon,1799,282,0,0,1,0
TXN103665,57.66,in_store,CA,evening,1834,348,0,0,1,0
TXN103666,182.75,in_store,WA,night,1090,78,0,0,0,0
TXN103667,17.52,in_store,CA,afternoon,3539,35,1,0,0,0
TXN103668,2.53,atm,OH,night,3086,388,0,0,0,0
TXN103669,59.61,in_store,FL,afternoon,104,194,0,0,1,0
TXN103670,27.11,in_store,OH,afternoon,2135,434,0,0,1,0
TXN103671,5.09,atm,TX,evening,3120,216,0,1,1,0
TXN103672,128.95,atm,WA,afternoon,431,287,0,0,1,0
TXN103673,11.83,online,GA,afternoon,217,148,0,0,0,0
TXN103674,93.73,online,WA,morning,168,495,0,0,0,0
TXN103675,33.0,in_store,CA,evening,172,272,1,0,1,0
TXN103676,19.06,in_store,IL,night,137,200,0,0,1,0
TXN103677,47.76,online,WA,afternoon,250,153,0,0,0,0
TXN103678,161.67,online,NV,night,174,21,0,0,0,0
TXN103679,49.77,transfer,WA,morning,2935,296,0,0,1,0
TXN103680,138.94,transfer,OH,afternoon,539,493,0,0,1,0
TXN103681,13.41,in_store,IL,night,2453,314,1,0,0,0
TXN103682,148.18,transfer,NY,evening,34,214,0,0,0,0
TXN103683,27.04,online,OH,morning,417,330,0,0,1,0
TXN103684,113.13,in_store,IL,morning,2645,121,1,0,1,0
TXN103685,83.42,atm,IL,night,3061,265,0,0,1,0
TXN103686,264.71,atm,WA,afternoon,1787,342,0,0,1,0
TXN103687,48.99,online,MA,afternoon,1925,260,0,0,0,0
TXN103688,6.85,transfer,FL,evening,589,54,0,0,1,0
TXN103689,1.93,atm,MA,evening,1869,281,0,0,0,0
TXN103690,175.36,transfer,IL,afternoon,3264,259,0,0,1,0
TXN103691,74.39,atm,WA,morning,1801,362,0,0,1,0
TXN103692,149.27,transfer,FL,evening,1813,282,0,1,0,0
TXN103693,26.71,atm,GA,evening,394,229,0,0,1,0
TXN103694,42.32,atm,NV,morning,446,481,0,0,0,0
TXN103695,3.06,in_store,CA,afternoon,3610,125,0,0,0,0
TXN103696,325.69,in_store,FL,night,1665,441,0,0,0,0
TXN103697,110.22,online,GA,evening,2098,258,0,0,1,0
TXN103698,270.61,atm,GA,morning,2691,49,0,0,1,0
TXN103699,30.86,transfer,NV,evening,546,223,0,0,1,0
TXN103700,94.54,atm,TX,morning,1250,380,0,0,1,0
TXN103701,113.48,transfer,NY,evening,690,281,0,0,1,0
TXN103702,38.21,transfer,NV,afternoon,3446,145,0,0,1,0
TXN103703,188.46,atm,NY,morning,359,390,0,0,1,0
TXN103704,294.05,transfer,TX,night,407,372,0,0,0,0
TXN103705,216.16,online,TX,night,3312,44,0,0,1,0
TXN103706,134.35,in_store,NV,evening,189,396,0,0,1,0
TXN103707,32.5,transfer,NY,night,687,261,1,0,0,0
TXN103708,33.08,atm,MA,evening,2431,418,0,0,0,0
TXN103709,330.66,in_store,CA,morning,1293,478,0,0,1,0
TXN103710,1.03,online,MA,morning,108,233,0,0,1,0
TXN103711,125.9,transfer,NY,night,2229,52,0,0,1,0
TXN103712,122.5,transfer,OH,night,2594,484,0,0,1,0
TXN103713,97.47,in_store,OH,afternoon,2460,234,0,0,1,0
TXN103714,461.61,transfer,GA,morning,722,195,0,0,1,0
TXN103715,37.38,atm,OH,night,2067,425,0,0,1,0
TXN103716,41.55,in_store,OH,night,2429,3,0,0,1,0
TXN103717,8.22,in_store,CA,night,1254,59,1,0,0,0
TXN103718,58.48,transfer,TX,evening,980,172,0,0,1,0
TXN103719,30.25,online,GA,afternoon,2210,71,0,0,0,0
TXN103720,42.07,online,TX,morning,2018,485,0,0,1,0
TXN103721,179.92,online,NY,night,2711,74,0,0,1,0
TXN103722,274.08,online,NV,night,2246,321,0,0,1,0
TXN103723,20.55,in_store,GA,night,895,465,0,0,1,0
TXN103724,46.6,in_store,FL,evening,420,465,0,0,1,0
TXN103725,263.99,transfer,GA,morning,1911,21,0,0,0,0
TXN103726,6.38,online,IL,night,1438,395,0,1,1,0
TXN103727,9.69,online,TX,night,849,208,0,0,1,0
TXN103728,17.77,transfer,NY,evening,2175,50,0,0,1,0
TXN103729,90.44,transfer,OH,evening,3478,144,0,0,1,0
TXN103730,16.31,transfer,IL,afternoon,3069,419,0,1,1,0
TXN103731,344.44,atm,WA,afternoon,2857,348,0,0,0,0
TXN103732,59.19,transfer,FL,morning,369,304,0,0,1,0
TXN103733,69.62,transfer,MA,afternoon,1584,271,1,1,1,0
TXN103734,28.32,atm,TX,morning,161,488,0,0,1,0
TXN103735,63.67,online,MA,afternoon,2287,458,0,1,1,0
TXN103736,108.45,in_store,NY,night,3106,43,0,0,1,0
TXN103737,139.1,online,MA,afternoon,406,106,0,0,1,0
TXN103738,140.19,in_store,NY,night,669,492,0,0,0,0
TXN103739,86.25,in_store,NY,morning,3155,149,0,1,0,0
TXN103740,234.72,transfer,CA,afternoon,1551,93,0,0,1,0
TXN103741,170.05,transfer,CA,afternoon,3299,263,0,0,1,0
TXN103742,141.49,atm,FL,afternoon,470,109,0,0,1,0
TXN103743,5.72,online,NY,night,1771,17,0,0,0,0
TXN103744,0.69,online,FL,night,1233,237,0,0,1,0
TXN103745,23.88,in_store,CA,afternoon,270,335,1,0,1,0
TXN103746,108.92,transfer,FL,morning,1839,238,0,0,1,0
TXN103747,52.97,transfer,FL,night,3421,373,0,0,1,0
TXN103748,51.48,online,NV,evening,2578,211,0,0,1,0
TXN103749,215.92,atm,NV,morning,52,230,0,0,0,0
TXN103750,225.92,transfer,NY,morning,2709,327,0,0,1,0
TXN103751,239.88,atm,IL,morning,3094,349,1,0,1,0
TXN103752,37.67,online,MA,night,1233,293,0,0,1,0
TXN103753,117.46,online,FL,afternoon,1917,412,0,0,1,0
TXN103754,31.7,atm,IL,afternoon,204,460,0,0,1,0
TXN103755,21.15,transfer,CA,evening,227,80,0,0,1,0
TXN103756,20.41,online,TX,afternoon,3639,254,0,0,1,0
TXN103757,41.87,in_store,MA,evening,3555,231,0,0,1,0
TXN103758,56.2,online,OH,evening,128,362,0,0,0,1
TXN103759,177.76,transfer,MA,afternoon,774,208,0,0,1,0
TXN103760,12.77,in_store,FL,evening,1480,456,1,0,1,0
TXN103761,132.77,online,NY,morning,482,385,0,0,0,0
TXN103762,75.81,transfer,NY,morning,3292,442,0,0,1,0
TXN103763,33.96,transfer,FL,morning,3051,297,0,0,0,0
TXN103764,67.89,online,FL,night,1811,373,0,0,1,0
TXN103765,35.66,transfer,WA,evening,528,471,0,0,1,0
TXN103766,90.65,atm,MA,evening,3292,20,0,0,1,0
